Unnamed: 0,dataset,branchID_True,EBG_Support,in_true
93444,4517,tax5,41.0,0
93445,4517,tax5,31.0,0
93448,4517,tax5,35.0,0
93450,4517,tax5,31.0,0
93451,5653,tax5,1.0,0
93452,5653,tax5,43.0,0
93453,5653,tax5,24.0,0
93454,5653,tax5,27.0,0
93457,2992,tax4,1.0,0
93458,2992,tax4,98.0,0
93459,2992,tax4,85.0,0
93460,7527,tax55,1.0,0
93461,7527,tax55,42.0,0
93462,7527,tax55,46.0,0
93463,7527,tax55,39.0,0
93464,7527,tax55,13.0,0
93466,7527,tax55,29.0,0
93470,7527,tax55,79.0,0
93472,7527,tax55,50.0,0
93476,7527,tax55,13.0,0
93487,7527,tax55,79.0,0
93488,7527,tax55,45.0,0
93496,7527,tax55,43.0,0
93497,7527,tax55,35.0,0
93500,7527,tax55,35.0,0
93504,7527,tax55,23.0,0
93508,7527,tax55,13.0,0
93510,7527,tax55,29.0,0
93512,7527,tax55,32.0,0
93513,7527,tax55,59.0,0
93517,7527,tax55,37.0,0
93535,5144,tax4,99.0,0
93536,5144,tax4,46.0,0
93537,7453,tax9,1.0,0
93538,7453,tax9,18.0,0
93539,7453,tax9,30.0,0
93541,7453,tax9,27.0,0
93542,7453,tax9,29.0,0
93543,7453,tax9,32.0,0
93548,4949,tax7,89.0,0
93551,4949,tax7,98.0,0
93553,6656,tax14,1.0,0
93555,6656,tax14,62.0,0
93556,6656,tax14,51.0,0
93558,6656,tax14,77.0,0
93569,7536,tax12,94.0,0
93570,7536,tax12,66.0,0
93571,7536,tax12,62.0,0
93572,7536,tax12,99.0,0
93573,7536,tax12,99.0,0
93575,7536,tax12,97.0,0
93582,7495,tax21,1.0,0
93583,7495,tax21,75.0,0
93585,7495,tax21,82.0,0
93586,7495,tax21,100.0,0
93587,7495,tax21,54.0,0
93589,7495,tax21,61.0,0
93591,7495,tax21,47.0,0
93594,7495,tax21,54.0,0
93596,7495,tax21,51.0,0
93598,7495,tax21,85.0,0
93599,7495,tax21,97.0,0
93600,7495,tax21,66.0,0
93603,1981,tax4,1.0,0
93604,1981,tax4,79.0,0
93606,1981,tax4,69.0,0
93607,1981,tax4,91.0,0
93609,1981,tax4,99.0,0
93622,3907,tax3,1.0,0
93623,3907,tax3,53.0,0
93625,1947,tax8,99.0,0
93627,1947,tax8,41.0,0
93631,7575,tax128,1.0,0
93633,7575,tax128,41.0,0
93636,7575,tax128,25.0,0
93639,7575,tax128,12.0,0
93642,7575,tax128,29.0,0
93644,7575,tax128,19.0,0
93648,7575,tax128,46.0,0
93652,7575,tax128,71.0,0
93655,7575,tax128,86.0,0
93658,7575,tax128,93.0,0
93659,7575,tax128,52.0,0
93664,7575,tax128,19.0,0
93665,7575,tax128,59.0,0
93669,7575,tax128,71.0,0
93670,7575,tax128,29.0,0
93675,7575,tax128,32.0,0
93682,7575,tax128,48.0,0
93683,7575,tax128,54.0,0
93691,7575,tax128,36.0,0
93699,7575,tax128,23.0,0
93705,7575,tax128,38.0,0
93709,7575,tax128,62.0,0
93717,7575,tax128,21.0,0
93720,7575,tax128,70.0,0
93730,7575,tax128,93.0,0
93738,7575,tax128,87.0,0
93744,7575,tax128,87.0,0
93752,7575,tax128,91.0,0
93756,7575,tax128,71.0,0
93760,7575,tax128,58.0,0
93779,6450,tax6,1.0,0
93780,6450,tax6,100.0,0
93782,6450,tax6,89.0,0
93785,2677,tax8,1.0,0
93786,2677,tax8,93.0,0
93787,2677,tax8,89.0,0
93788,2677,tax8,35.0,0
93789,2677,tax8,85.0,0
93790,2677,tax8,60.0,0
93795,187,tax66,90.0,0
93799,187,tax66,68.0,0
93800,187,tax66,99.0,0
93804,187,tax66,6.0,0
93805,187,tax66,36.0,0
93811,187,tax66,28.0,0
93817,187,tax66,22.0,0
93825,187,tax66,62.0,0
93828,187,tax66,85.0,0
93830,187,tax66,99.0,0
93836,187,tax66,70.0,0
93839,187,tax66,52.0,0
93842,187,tax66,28.0,0
93846,187,tax66,61.0,0
93850,187,tax66,83.0,0
93859,187,tax66,44.0,0
93866,187,tax66,89.0,0
93875,187,tax66,60.0,0
93881,187,tax66,46.0,0
93893,187,tax66,58.0,0
93898,187,tax66,64.0,0
93903,187,tax66,27.0,0
93915,187,tax66,81.0,0
93920,187,tax66,19.0,0
93967,187,tax66,32.0,0
93982,187,tax66,39.0,0
93984,187,tax66,66.0,0
93996,187,tax66,39.0,0
94015,3346,tax4,1.0,0
94016,3346,tax4,34.0,0
94018,3346,tax4,72.0,0
94019,3346,tax4,99.0,0
94020,1842,tax8,1.0,0
94021,1842,tax8,58.0,0
94027,1842,tax8,88.0,0
94033,1842,tax8,42.0,0
94034,1842,tax8,38.0,0
94041,3946,tax7,1.0,0
94042,3946,tax7,88.0,0
94043,3946,tax7,94.0,0
94045,3946,tax7,64.0,0
94046,3946,tax7,71.0,0
94048,1368,tax22,50.0,0
94050,1368,tax22,64.0,0
94051,1368,tax22,21.0,0
94053,1368,tax22,44.0,0
94054,1368,tax22,58.0,0
94057,1368,tax22,11.0,0
94059,1368,tax22,35.0,0
94060,1368,tax22,33.0,0
94061,1368,tax22,34.0,0
94063,1368,tax22,39.0,0
94065,1368,tax22,60.0,0
94068,2091,tax8,1.0,0
94069,2091,tax8,94.0,0
94071,2091,tax8,81.0,0
94076,1848,tax7,1.0,0
94077,1848,tax7,96.0,0
94084,6802,tax17,66.0,0
94086,6802,tax17,45.0,0
94089,6802,tax17,92.0,0
94092,6802,tax17,67.0,0
94096,6802,tax17,72.0,0
94100,6802,tax17,43.0,0
94117,7147,tax12,1.0,0
94119,7147,tax12,65.0,0
94122,7147,tax12,15.0,0
94123,7147,tax12,58.0,0
94125,7147,tax12,13.0,0
94126,7147,tax12,43.0,0
94132,4358,tax4,1.0,0
94133,4358,tax4,97.0,0
94136,4358,tax4,94.0,0
94140,2369,tax7,1.0,0
94141,2369,tax7,96.0,0
94143,2369,tax7,98.0,0
94144,2369,tax7,77.0,0
94150,1502,tax17,97.0,0
94151,1502,tax17,93.0,0
94152,1502,tax17,33.0,0
94154,1502,tax17,32.0,0
94157,1502,tax17,45.0,0
94160,1502,tax17,47.0,0
94161,1502,tax17,98.0,0
94163,1502,tax17,57.0,0
94164,1502,tax17,69.0,0
94165,1502,tax17,48.0,0
94169,6153,tax3,1.0,0
94172,6153,tax3,39.0,0
94176,1652,tax22,80.0,0
94179,1652,tax22,91.0,0
94182,1652,tax22,60.0,0
94186,1652,tax22,26.0,0
94187,1652,tax22,99.0,0
94188,1652,tax22,56.0,0
94191,1652,tax22,78.0,0
94195,632,tax26,1.0,0
94196,632,tax26,49.0,0
94200,632,tax26,98.0,0
94207,632,tax26,63.0,0
94215,632,tax26,84.0,0
94219,632,tax26,93.0,0
94220,5192,tax2,1.0,0
94221,5192,tax2,83.0,0
94226,4863,tax12,1.0,0
94227,4863,tax12,37.0,0
94228,4863,tax12,40.0,0
94231,4863,tax12,51.0,0
94233,4863,tax12,61.0,0
94235,4863,tax12,84.0,0
94237,4863,tax12,78.0,0
94238,4863,tax12,99.0,0
94240,3549,tax8,1.0,0
94241,3549,tax8,98.0,0
94242,3549,tax8,91.0,0
94243,3549,tax8,85.0,0
94244,3549,tax8,96.0,0
94247,1164,tax4,1.0,0
94248,1164,tax4,97.0,0
94250,1164,tax4,92.0,0
94252,1649,tax22,1.0,0
94253,1649,tax22,68.0,0
94254,1649,tax22,63.0,0
94256,1649,tax22,32.0,0
94259,1649,tax22,40.0,0
94261,1649,tax22,27.0,0
94262,1649,tax22,16.0,0
94264,1649,tax22,51.0,0
94265,1649,tax22,28.0,0
94270,1649,tax22,26.0,0
94273,4526,tax4,1.0,0
94274,4526,tax4,39.0,0
94275,4526,tax4,39.0,0
94277,4526,tax4,28.0,0
94279,4526,tax4,54.0,0
94280,4526,tax4,28.0,0
94281,2056,tax38,1.0,0
94282,2056,tax38,34.0,0
94283,2056,tax38,45.0,0
94284,2056,tax38,19.0,0
94285,2056,tax38,49.0,0
94290,2056,tax38,54.0,0
94294,2056,tax38,16.0,0
94298,2056,tax38,99.0,0
94303,2056,tax38,32.0,0
94319,2782,tax7,1.0,0
94320,2782,tax7,64.0,0
94322,2782,tax7,99.0,0
94330,5363,tax137,1.0,0
94331,5363,tax137,28.0,0
94332,5363,tax137,1.0,0
94335,5363,tax137,17.0,0
94340,5363,tax137,18.0,0
94342,5363,tax137,76.0,0
94348,5363,tax137,0.0,0
94351,5363,tax137,76.0,0
94355,5363,tax137,64.0,0
94356,5363,tax137,97.0,0
94360,5363,tax137,13.0,0
94365,5363,tax137,57.0,0
94367,5363,tax137,42.0,0
94375,5363,tax137,27.0,0
94380,5363,tax137,97.0,0
94384,5363,tax137,24.0,0
94392,5363,tax137,96.0,0
94400,5363,tax137,89.0,0
94405,5363,tax137,34.0,0
94412,5363,tax137,31.0,0
94427,5363,tax137,50.0,0
94449,5363,tax137,91.0,0
94468,5363,tax137,34.0,0
94482,5363,tax137,29.0,0
94516,1222,tax5,1.0,0
94518,1222,tax5,50.0,0
94519,1222,tax5,48.0,0
94526,3242,tax35,52.0,0
94528,3242,tax35,29.0,0
94529,3242,tax35,54.0,0
94531,3242,tax35,99.0,0
94535,3242,tax35,64.0,0
94537,3242,tax35,85.0,0
94540,3242,tax35,28.0,0
94541,3242,tax35,60.0,0
94543,3242,tax35,42.0,0
94546,3242,tax35,100.0,0
94568,4469,tax6,1.0,0
94569,4469,tax6,99.0,0
94573,4469,tax6,88.0,0
94576,6916,tax7,1.0,0
94578,6916,tax7,98.0,0
94579,6916,tax7,47.0,0
94580,6916,tax7,53.0,0
94582,6916,tax7,54.0,0
94585,2965,tax14,71.0,0
94587,2965,tax14,42.0,0
94591,2965,tax14,43.0,0
94594,2965,tax14,47.0,0
94598,2965,tax14,28.0,0
94602,5832,tax2,1.0,0
94603,5832,tax2,88.0,0
94604,5832,tax2,98.0,0
94606,3097,tax8,1.0,0
94607,3097,tax8,86.0,0
94610,3097,tax8,98.0,0
94614,1270,tax10,1.0,0
94616,1270,tax10,25.0,0
94617,1270,tax10,60.0,0
94618,1270,tax10,88.0,0
94619,1270,tax10,36.0,0
94622,1270,tax10,54.0,0
94629,506,tax12,1.0,0
94630,506,tax12,9.0,0
94631,506,tax12,15.0,0
94633,506,tax12,15.0,0
94634,506,tax12,8.0,0
94635,506,tax12,26.0,0
94636,506,tax12,22.0,0
94637,506,tax12,50.0,0
94638,506,tax12,24.0,0
94639,506,tax12,46.0,0
94640,506,tax12,71.0,0
94641,506,tax12,44.0,0
94643,6372,tax27,1.0,0
94644,6372,tax27,64.0,0
94647,6372,tax27,95.0,0
94650,6372,tax27,53.0,0
94652,6372,tax27,13.0,0
94654,6372,tax27,49.0,0
94656,6372,tax27,33.0,0
94657,6372,tax27,20.0,0
94661,6372,tax27,20.0,0
94663,6372,tax27,97.0,0
94665,6372,tax27,18.0,0
94666,6372,tax27,44.0,0
94667,6372,tax27,98.0,0
94668,6372,tax27,34.0,0
94669,6372,tax27,62.0,0
94671,6372,tax27,39.0,0
94675,2388,tax23,1.0,0
94676,2388,tax23,75.0,0
94679,2388,tax23,93.0,0
94682,2388,tax23,88.0,0
94683,2388,tax23,45.0,0
94686,2388,tax23,58.0,0
94687,2388,tax23,43.0,0
94689,2388,tax23,16.0,0
94690,2388,tax23,16.0,0
94691,2388,tax23,38.0,0
94693,2388,tax23,55.0,0
94695,2388,tax23,33.0,0
94698,2388,tax23,52.0,0
94700,2388,tax23,34.0,0
94702,2388,tax23,49.0,0
94704,2388,tax23,33.0,0
94708,2388,tax23,44.0,0
94710,2388,tax23,63.0,0
94712,2388,tax23,65.0,0
94713,2388,tax23,49.0,0
94714,2388,tax23,29.0,0
94716,2388,tax23,18.0,0
94718,2388,tax23,59.0,0
94720,2388,tax23,35.0,0
94723,2388,tax23,57.0,0
94724,2388,tax23,12.0,0
94725,2388,tax23,52.0,0
94726,2388,tax23,41.0,0
94728,2388,tax23,86.0,0
94730,2388,tax23,57.0,0
94732,2388,tax23,92.0,0
94738,7274,tax88,1.0,0
94741,7274,tax88,32.0,0
94746,7274,tax88,75.0,0
94747,7274,tax88,67.0,0
94748,7274,tax88,43.0,0
94750,7274,tax88,15.0,0
94753,7274,tax88,32.0,0
94758,7274,tax88,15.0,0
94763,7274,tax88,16.0,0
94766,7274,tax88,88.0,0
94769,7274,tax88,57.0,0
94775,7274,tax88,63.0,0
94777,7274,tax88,14.0,0
94786,7274,tax88,27.0,0
94794,7274,tax88,45.0,0
94798,7274,tax88,57.0,0
94802,7274,tax88,35.0,0
94808,7274,tax88,77.0,0
94809,7274,tax88,66.0,0
94810,7274,tax88,98.0,0
94812,7274,tax88,31.0,0
94818,7274,tax88,52.0,0
94820,7274,tax88,67.0,0
94822,7274,tax88,52.0,0
94825,7274,tax88,94.0,0
94828,7274,tax88,35.0,0
94829,7274,tax88,39.0,0
94833,7274,tax88,39.0,0
94836,7274,tax88,7.0,0
94843,7274,tax88,52.0,0
94856,1963,tax4,1.0,0
94858,1963,tax4,89.0,0
94861,5544,tax7,1.0,0
94862,5544,tax7,90.0,0
94864,5544,tax7,95.0,0
94866,5544,tax7,93.0,0
94870,6789,tax3,1.0,0
94871,6789,tax3,83.0,0
94878,411,tax17,1.0,0
94879,411,tax17,99.0,0
94882,411,tax17,40.0,0
94884,411,tax17,67.0,0
94887,411,tax17,60.0,0
94889,411,tax17,97.0,0
94890,411,tax17,95.0,0
94892,411,tax17,53.0,0
94895,411,tax17,92.0,0
94905,1477,tax35,1.0,0
94906,1477,tax35,28.0,0
94907,1477,tax35,3.0,0
94909,1477,tax35,31.0,0
94910,1477,tax35,3.0,0
94911,1477,tax35,27.0,0
94913,1477,tax35,13.0,0
94914,1477,tax35,41.0,0
94918,1477,tax35,8.0,0
94920,1477,tax35,42.0,0
94921,1477,tax35,98.0,0
94927,1477,tax35,9.0,0
94930,1477,tax35,59.0,0
94931,1477,tax35,89.0,0
94939,1477,tax35,1.0,0
94947,1477,tax35,37.0,0
94948,1477,tax35,8.0,0
94953,1477,tax35,16.0,0
94969,4828,tax12,1.0,0
94970,4828,tax12,77.0,0
94987,8,tax113,37.0,0
94992,8,tax113,48.0,0
94996,8,tax113,63.0,0
95001,8,tax113,74.0,0
95007,8,tax113,69.0,0
95013,8,tax113,59.0,0
95015,8,tax113,75.0,0
95029,8,tax113,49.0,0
95032,8,tax113,86.0,0
95041,8,tax113,75.0,0
95053,8,tax113,94.0,0
95063,8,tax113,99.0,0
95068,8,tax113,65.0,0
95077,8,tax113,100.0,0
95081,8,tax113,55.0,0
95138,8,tax113,94.0,0
95143,8,tax113,53.0,0
95149,8,tax113,93.0,0
95153,8,tax113,33.0,0
95184,8,tax113,94.0,0
95186,8,tax113,45.0,0
95190,4534,tax6,1.0,0
95191,4534,tax6,79.0,0
95192,4534,tax6,95.0,0
95195,5672,tax2,1.0,0
95196,5672,tax2,99.0,0
95197,5672,tax2,87.0,0
95199,5672,tax2,84.0,0
95200,5672,tax2,50.0,0
95201,5672,tax2,88.0,0
95202,5672,tax2,82.0,0
95218,7425,tax13,1.0,0
95219,7425,tax13,64.0,0
95221,7425,tax13,85.0,0
95224,7425,tax13,76.0,0
95225,7425,tax13,77.0,0
95227,7425,tax13,91.0,0
95230,7425,tax13,99.0,0
95232,7425,tax13,63.0,0
95235,696,tax10,99.0,0
95238,696,tax10,100.0,0
95239,696,tax10,97.0,0
95241,696,tax10,55.0,0
95243,127,tax41,1.0,0
95245,127,tax41,1.0,0
95246,127,tax41,0.0,0
95247,127,tax41,17.0,0
95248,127,tax41,5.0,0
95251,127,tax41,15.0,0
95252,127,tax41,6.0,0
95256,127,tax41,28.0,0
95258,127,tax41,14.0,0
95259,127,tax41,4.0,0
95263,127,tax41,4.0,0
95264,127,tax41,0.0,0
95268,127,tax41,24.0,0
95272,127,tax41,85.0,0
95276,127,tax41,82.0,0
95284,6338,tax7,1.0,0
95285,6338,tax7,35.0,0
95286,6338,tax7,25.0,0
95287,6338,tax7,28.0,0
95288,6338,tax7,27.0,0
95289,6338,tax7,68.0,0
95290,4240,tax9,1.0,0
95292,4240,tax9,92.0,0
95294,4240,tax9,91.0,0
95296,4240,tax9,98.0,0
95297,4240,tax9,65.0,0
95299,4240,tax9,90.0,0
95305,457,tax9,1.0,0
95306,457,tax9,96.0,0
95309,457,tax9,82.0,0
95311,457,tax9,88.0,0
95316,2781,tax8,99.0,0
95317,2781,tax8,76.0,0
95318,2781,tax8,45.0,0
95319,2781,tax8,96.0,0
95323,112,tax10,1.0,0
95324,112,tax10,50.0,0
95326,112,tax10,36.0,0
95327,112,tax10,68.0,0
95337,112,tax10,34.0,0
95338,112,tax10,72.0,0
95345,1027,tax9,98.0,0
95346,1027,tax9,92.0,0
95347,1027,tax9,81.0,0
95348,1027,tax9,98.0,0
95350,1027,tax9,55.0,0
95351,1027,tax9,52.0,0
95353,1027,tax9,48.0,0
95354,1027,tax9,93.0,0
95356,1027,tax9,42.0,0
95360,6394,tax7,1.0,0
95361,6394,tax7,48.0,0
95363,6394,tax7,36.0,0
95371,1782,tax4,1.0,0
95372,1782,tax4,41.0,0
95373,1782,tax4,94.0,0
95374,7697,tax8,1.0,0
95375,7697,tax8,96.0,0
95376,7697,tax8,97.0,0
95378,7697,tax8,66.0,0
95379,7697,tax8,98.0,0
95386,7106,tax23,98.0,0
95388,7106,tax23,72.0,0
95390,7106,tax23,74.0,0
95392,7106,tax23,67.0,0
95395,7106,tax23,64.0,0
95397,7106,tax23,32.0,0
95399,7106,tax23,37.0,0
95400,7106,tax23,83.0,0
95403,7106,tax23,46.0,0
95406,7106,tax23,38.0,0
95407,7106,tax23,45.0,0
95409,7106,tax23,47.0,0
95410,7106,tax23,52.0,0
95414,7106,tax23,45.0,0
95415,7106,tax23,81.0,0
95418,7106,tax23,61.0,0
95424,7106,tax23,96.0,0
95425,7106,tax23,85.0,0
95429,7106,tax23,65.0,0
95431,5528,tax7,1.0,0
95434,5528,tax7,99.0,0
95435,5528,tax7,23.0,0
95438,4332,tax4,99.0,0
95439,4332,tax4,93.0,0
95441,2108,tax3,1.0,0
95442,2108,tax3,64.0,0
95444,2108,tax3,83.0,0
95445,2108,tax3,74.0,0
95446,2108,tax3,71.0,0
95452,286,tax32,57.0,0
95458,286,tax32,74.0,0
95465,286,tax32,21.0,0
95474,286,tax32,6.0,0
95480,286,tax32,11.0,0
95481,286,tax32,4.0,0
95486,286,tax32,32.0,0
95487,286,tax32,6.0,0
95493,286,tax32,98.0,0
95495,286,tax32,22.0,0
95496,286,tax32,45.0,0
95498,286,tax32,67.0,0
95500,286,tax32,89.0,0
95501,286,tax32,31.0,0
95503,286,tax32,40.0,0
95504,286,tax32,47.0,0
95511,286,tax32,30.0,0
95524,2654,tax17,1.0,0
95526,2654,tax17,99.0,0
95530,2654,tax17,99.0,0
95534,2654,tax17,95.0,0
95538,2654,tax17,71.0,0
95558,395,tax31,89.0,0
95559,395,tax31,99.0,0
95561,395,tax31,41.0,0
95562,395,tax31,29.0,0
95563,395,tax31,58.0,0
95564,395,tax31,32.0,0
95578,395,tax31,87.0,0
95581,395,tax31,75.0,0
95592,3746,tax7,1.0,0
95594,3746,tax7,88.0,0
95596,3746,tax7,86.0,0
95598,3746,tax7,59.0,0
95604,1124,tax45,1.0,0
95605,1124,tax45,44.0,0
95606,1124,tax45,76.0,0
95608,1124,tax45,86.0,0
95609,1124,tax45,52.0,0
95612,1124,tax45,82.0,0
95614,1124,tax45,64.0,0
95620,1124,tax45,66.0,0
95629,1124,tax45,88.0,0
95642,1124,tax45,95.0,0
95645,1124,tax45,38.0,0
95652,1124,tax45,67.0,0
95654,1124,tax45,30.0,0
95658,1124,tax45,78.0,0
95662,1124,tax45,60.0,0
95666,763,tax30,1.0,0
95667,763,tax30,46.0,0
95669,763,tax30,1.0,0
95672,763,tax30,15.0,0
95676,763,tax30,37.0,0
95681,763,tax30,75.0,0
95688,763,tax30,63.0,0
95694,763,tax30,50.0,0
95696,763,tax30,100.0,0
95699,763,tax30,70.0,0
95701,763,tax30,52.0,0
95704,763,tax30,67.0,0
95713,1370,tax32,72.0,0
95714,1370,tax32,66.0,0
95716,1370,tax32,41.0,0
95718,1370,tax32,25.0,0
95721,1370,tax32,99.0,0
95722,1370,tax32,52.0,0
95724,1370,tax32,66.0,0
95725,1370,tax32,17.0,0
95729,1370,tax32,32.0,0
95733,1370,tax32,72.0,0
95734,1370,tax32,57.0,0
95737,1370,tax32,27.0,0
95739,1370,tax32,63.0,0
95741,1370,tax32,24.0,0
95742,1370,tax32,48.0,0
95745,1370,tax32,96.0,0
95746,1370,tax32,69.0,0
95747,1370,tax32,92.0,0
95749,1370,tax32,41.0,0
95754,5418,tax7,59.0,0
95757,5418,tax7,59.0,0
95763,5448,tax26,1.0,0
95764,5448,tax26,20.0,0
95765,5448,tax26,7.0,0
95766,5448,tax26,40.0,0
95769,5448,tax26,9.0,0
95770,5448,tax26,1.0,0
95772,5448,tax26,28.0,0
95773,5448,tax26,1.0,0
95777,5448,tax26,75.0,0
95784,5448,tax26,70.0,0
95790,5448,tax26,1.0,0
95793,5448,tax26,7.0,0
95798,5448,tax26,96.0,0
95805,5448,tax26,14.0,0
95811,5448,tax26,26.0,0
95812,5448,tax26,4.0,0
95813,5448,tax26,65.0,0
95815,5448,tax26,44.0,0
95818,6670,tax11,1.0,0
95819,6670,tax11,78.0,0
95820,6670,tax11,99.0,0
95823,6670,tax11,93.0,0
95831,2243,tax12,1.0,0
95832,2243,tax12,19.0,0
95833,2243,tax12,30.0,0
95835,2243,tax12,7.0,0
95836,2243,tax12,68.0,0
95837,2243,tax12,8.0,0
95839,2243,tax12,48.0,0
95843,1834,tax6,1.0,0
95844,1834,tax6,45.0,0
95848,680,tax4,1.0,0
95849,680,tax4,68.0,0
95850,680,tax4,59.0,0
95851,680,tax4,52.0,0
95852,680,tax4,51.0,0
95853,680,tax4,27.0,0
95855,680,tax4,38.0,0
95856,680,tax4,28.0,0
95857,680,tax4,30.0,0
95860,680,tax4,47.0,0
95863,680,tax4,97.0,0
95865,680,tax4,49.0,0
95866,2113,tax4,1.0,0
95867,2113,tax4,99.0,0
95872,5642,tax10,99.0,0
95875,5642,tax10,66.0,0
95907,1547,tax6,1.0,0
95908,1547,tax6,99.0,0
95911,1547,tax6,45.0,0
95914,1547,tax6,54.0,0
95917,2526,tax5,1.0,0
95918,2526,tax5,56.0,0
95919,2526,tax5,75.0,0
95921,2526,tax5,32.0,0
95925,1817,tax30,90.0,0
95926,1817,tax30,47.0,0
95929,1817,tax30,54.0,0
95931,1817,tax30,49.0,0
95935,1817,tax30,20.0,0
95938,1817,tax30,6.0,0
95942,1817,tax30,36.0,0
95953,3367,tax6,1.0,0
95957,3367,tax6,99.0,0
95958,3367,tax6,34.0,0
95972,502,tax7,1.0,0
95973,502,tax7,99.0,0
95980,2880,tax11,1.0,0
95981,2880,tax11,12.0,0
95985,2880,tax11,3.0,0
95988,2880,tax11,24.0,0
95989,2880,tax11,2.0,0
95992,2880,tax11,24.0,0
96005,6569,tax6,1.0,0
96006,6569,tax6,89.0,0
96008,6569,tax6,99.0,0
96011,656,tax14,1.0,0
96012,656,tax14,94.0,0
96014,656,tax14,88.0,0
96015,656,tax14,93.0,0
96025,1240,tax19,1.0,0
96027,1240,tax19,47.0,0
96028,1240,tax19,60.0,0
96031,1240,tax19,83.0,0
96036,1240,tax19,50.0,0
96038,1240,tax19,34.0,0
96043,1011,tax12,1.0,0
96044,1011,tax12,13.0,0
96046,1011,tax12,10.0,0
96048,1011,tax12,15.0,0
96050,1011,tax12,14.0,0
96054,6584,tax19,1.0,0
96056,6584,tax19,39.0,0
96057,6584,tax19,11.0,0
96059,6584,tax19,46.0,0
96062,6584,tax19,55.0,0
96064,6584,tax19,11.0,0
96065,6584,tax19,36.0,0
96068,6584,tax19,82.0,0
96069,6584,tax19,83.0,0
96072,6584,tax19,59.0,0
96075,6584,tax19,24.0,0
96076,7005,tax2,1.0,0
96077,7005,tax2,60.0,0
96080,2846,tax5,1.0,0
96081,2846,tax5,98.0,0
96083,2846,tax5,98.0,0
96084,2846,tax5,99.0,0
96088,1984,tax5,1.0,0
96089,1984,tax5,98.0,0
96090,1984,tax5,58.0,0
96092,1984,tax5,49.0,0
96094,1984,tax5,64.0,0
96095,1984,tax5,33.0,0
96096,1984,tax5,55.0,0
96102,7023,tax27,99.0,0
96103,7023,tax27,76.0,0
96105,7023,tax27,23.0,0
96107,7023,tax27,14.0,0
96108,7023,tax27,7.0,0
96109,7023,tax27,28.0,0
96110,7023,tax27,28.0,0
96111,7023,tax27,9.0,0
96115,7023,tax27,69.0,0
96116,7023,tax27,25.0,0
96133,182,tax16,99.0,0
96136,182,tax16,68.0,0
96141,182,tax16,35.0,0
96145,182,tax16,41.0,0
96148,7315,tax82,1.0,0
96150,7315,tax82,19.0,0
96154,7315,tax82,16.0,0
96159,7315,tax82,15.0,0
96160,7315,tax82,12.0,0
96163,7315,tax82,7.0,0
96164,7315,tax82,26.0,0
96170,7315,tax82,15.0,0
96178,7315,tax82,20.0,0
96185,7315,tax82,29.0,0
96193,7315,tax82,19.0,0
96203,7315,tax82,96.0,0
96204,7315,tax82,14.0,0
96217,7315,tax82,49.0,0
96218,7315,tax82,14.0,0
96219,7315,tax82,45.0,0
96231,7315,tax82,22.0,0
96233,7315,tax82,10.0,0
96244,7315,tax82,84.0,0
96246,7315,tax82,11.0,0
96247,7315,tax82,25.0,0
96254,7315,tax82,72.0,0
96282,7315,tax82,94.0,0
96287,7315,tax82,81.0,0
96292,2341,tax8,1.0,0
96294,2341,tax8,71.0,0
96306,3228,tax29,1.0,0
96308,3228,tax29,41.0,0
96309,3228,tax29,72.0,0
96311,3228,tax29,87.0,0
96312,3228,tax29,33.0,0
96313,3228,tax29,48.0,0
96316,3228,tax29,78.0,0
96317,3228,tax29,11.0,0
96318,3228,tax29,36.0,0
96319,3228,tax29,44.0,0
96323,3228,tax29,35.0,0
96327,3228,tax29,60.0,0
96334,3400,tax13,1.0,0
96336,3400,tax13,63.0,0
96338,3400,tax13,38.0,0
96347,1713,tax19,1.0,0
96349,1713,tax19,79.0,0
96352,1713,tax19,88.0,0
96354,1713,tax19,61.0,0
96356,1713,tax19,88.0,0
96357,1713,tax19,47.0,0
96360,1713,tax19,66.0,0
96369,2039,tax18,1.0,0
96371,2039,tax18,59.0,0
96374,2039,tax18,10.0,0
96376,2039,tax18,31.0,0
96377,2039,tax18,39.0,0
96381,2039,tax18,46.0,0
96386,2039,tax18,99.0,0
96389,2039,tax18,62.0,0
96396,254,tax4,99.0,0
96398,254,tax4,90.0,0
96400,801,tax11,1.0,0
96401,801,tax11,47.0,0
96404,801,tax11,17.0,0
96407,801,tax11,58.0,0
96408,801,tax11,18.0,0
96409,801,tax11,88.0,0
96411,6612,tax7,1.0,0
96412,6612,tax7,99.0,0
96415,6612,tax7,99.0,0
96416,6612,tax7,99.0,0
96419,136,tax12,1.0,0
96420,136,tax12,95.0,0
96422,136,tax12,85.0,0
96425,136,tax12,100.0,0
96427,136,tax12,99.0,0
96428,136,tax12,99.0,0
96430,6109,tax2,1.0,0
96431,6109,tax2,99.0,0
96432,7275,tax9,1.0,0
96433,7275,tax9,24.0,0
96436,7275,tax9,23.0,0
96438,7275,tax9,32.0,0
96440,7275,tax9,35.0,0
96441,7275,tax9,1.0,0
96442,7275,tax9,93.0,0
96443,7275,tax9,46.0,0
96445,7275,tax9,72.0,0
96446,7275,tax9,86.0,0
96447,7275,tax9,33.0,0
96448,7275,tax9,14.0,0
96452,574,tax30,57.0,0
96457,574,tax30,39.0,0
96458,574,tax30,71.0,0
96463,574,tax30,77.0,0
96465,574,tax30,28.0,0
